timestamp,cf_200,cf_2000
2018-01-10 14:10:39,0.0990092406908331,0.0003296782939360052
2018-01-15 14:10:41,0.1304642667497541,0.0114849006882555
2018-01-20 14:10:29,0.0602295607835553,0.0007211509060770752
2018-01-30 14:10:39,0.0003940368550805139,0.0
2018-02-04 14:10:41,0.0973106213716296,0.0049212953208729
2018-02-09 14:10:39,0.0111486844119246,0.0
2018-02-14 14:10:41,0.0174185511578525,0.0
2018-02-19 14:10:39,0.0,0.0
2018-02-24 14:10:41,0.002777959262709,0.0
2018-03-01 14:10:39,0.0222922168086545,0.0
2018-03-06 14:10:41,0.0976771081127854,0.0030256030494644
2018-03-11 14:10:39,0.0611361145536687,0.0005353190845135967
2018-03-16 14:10:41,0.0488582944736501,0.00044180589109905937
2018-03-21 14:10:39,0.0798228469665832,0.0019332559191693
2018-03-26 14:10:41,0.0437624464707499,0.0001989652521823875
2018-03-31 14:10:39,0.0069279382711656,0.0
2018-04-05 14:10:51,0.0,0.0
2018-04-10 14:10:49,0.0005689592188585692,0.0
2018-04-15 14:10:51,0.1775535652680438,0.0049606861105059
2018-04-20 14:10:49,0.0946138712800994,0.001171725992194
2018-04-25 14:10:51,0.183676957045528,5.3117430503145326e-05
2018-04-30 14:10:49,0.0300157283069176,3.3807554476893284e-05
2018-05-05 14:10:51,0.0346364443102428,0.00030311414884231624
2018-05-10 14:10:49,0.0,0.0
2018-05-15 14:10:51,0.0070097836388458,0.0
2018-05-20 14:10:49,0.1126448140589255,0.0008525734472005614
2018-05-25 14:10:51,0.0966476385541975,0.0011374569011372
2018-05-30 14:10:39,0.1290436082882757,0.0012207656112678
2018-06-04 14:10:51,0.1864765297947812,0.00023572980817847437
2018-06-09 14:10:49,0.1932835934456212,0.0070722919812892
2018-06-14 14:10:51,0.0684912027902317,0.0009131319055426634
2018-06-19 14:10:49,0.1915023418841173,0.00024748043900508804
2018-06-24 14:10:51,0.0278932491772963,3.576908494142293e-05
2018-06-29 14:10:49,0.0213534916764886,0.0
2018-07-04 14:10:51,0.0029073343008678,0.0
2018-07-09 14:10:49,0.000615805181717336,0.0
2018-07-14 14:10:51,0.0473429983889522,1.47691705564585e-05
2018-07-19 14:10:49,0.222153126258065,0.00023942268095479688
2018-07-24 14:10:51,0.0365470044449176,3.346146381673456e-05
2018-07-29 14:10:49,0.0314465352969746,1.8692270307767075e-05
2018-08-03 14:10:51,0.0845270611641572,0.00010444996913672756
2018-08-08 14:10:39,0.1344157429332199,0.0015990171639566
2018-08-13 14:10:51,0.5627339646004426,0.0525265369845709
2018-08-18 14:10:39,0.4756706000940694,0.0102347361018224
2018-08-23 14:10:51,0.4730169986954033,0.0114882187742755
2018-08-28 14:10:39,0.0795099147582208,0.000589382212518672
2018-09-02 14:10:41,0.0305362415694404,3.1961408157335974e-05
2018-09-07 14:10:39,0.6143307216652473,0.1454350500589137
2018-09-12 14:10:41,0.0053796400585715,0.0
2018-09-17 14:10:39,0.3537233167207757,0.0044005322856127
2018-09-22 14:10:41,0.2779439980654191,0.0023968847982207
2018-09-27 14:10:39,0.2182189958583016,0.0008596195723202052
2018-10-02 14:10:41,0.2909365233764354,0.0052272859285763
2018-10-07 14:10:39,0.2013486465378709,0.00016799931507971544
2018-10-12 14:10:41,0.2134261932262439,0.0
2018-10-17 14:10:49,0.0437069783710972,0.0016173395600771
2018-10-22 14:10:41,0.0743100911611215,0.0
2018-10-27 14:10:49,0.1673702656081026,0.0086719465455934
2018-11-01 14:10:41,0.2324665721611691,0.0026226046924577
2018-11-06 14:10:49,0.2170195622867619,0.0032273863897052
2018-11-11 14:10:41,0.2518723894252356,0.007335547016616
2018-11-16 14:10:49,0.0350462136803686,0.0006293051266790989
2018-11-21 14:10:41,0.0490101671576443,0.00030565260003170754
2018-11-26 14:10:39,0.0561475335342637,0.0013771097702447
2018-12-01 14:10:41,6.115359683533598e-06,0.0
2018-12-06 14:10:39,0.045257087888524,0.00013915327883663243
2018-12-11 14:10:41,0.1078768570269313,0.0073488202656694
2018-12-16 14:10:39,0.0601409566199008,0.00014019761847034278
2018-12-21 14:10:41,0.0011206108159712,0.0
2018-12-26 14:10:39,0.0295454700431289,0.0
2018-12-31 14:10:41,0.0435093461451544,0.0006604588458216286
2019-01-05 14:10:49,0.0295707283111936,1.3153792526845853e-05
2019-01-10 14:10:41,0.0,0.0
2019-01-15 14:10:49,0.0051448509705397,0.0
2019-01-20 14:10:41,0.1022272031370586,0.0009954190186763083
2019-01-25 14:10:49,0.0140116971740309,0.0006069880230940776
2019-01-30 14:10:41,0.0324398600528782,0.00020284532686135973
2019-02-04 14:10:49,0.0231940841725346,6.923048698339922e-06
2019-02-09 14:10:41,2.0769146095019766e-06,0.0
2019-02-14 14:10:49,0.0021789141936575,0.0
2019-02-19 14:10:41,0.0016238010721956,0.0
2019-02-24 14:10:49,0.0086173322886136,0.0
2019-03-01 14:10:41,0.3162009086107746,0.0038500603216997
2019-03-06 14:10:49,0.0686488830197122,7.799968200129646e-05
2019-03-11 14:10:41,0.0123691102055733,7.499969423201583e-06
2019-03-16 14:10:49,0.0913407561175508,0.0001902114417171539
2019-03-21 14:10:41,0.0404382197518733,0.0013938404712657
2019-03-26 14:10:49,0.033412346585863,2.8038347228276685e-05
2019-03-31 14:10:51,0.0163795870678373,0.0
2019-04-05 14:10:49,0.0123629238054554,1.6846085165960477e-05
2019-04-10 14:10:51,0.0050150564770774,0.0
2019-04-15 14:10:49,0.00017388390647330438,0.0
2019-04-20 14:10:51,0.0056914193304578,0.0
